"UF","MUNICÍPIO","UNIDADE","SUCURSAL"
"SE","ROSARIO DO CATETE","BAHIA","SUBA"
"SE","SALGADO","BAHIA","SUBA"
"SE","SANTA LUZIA DO ITANHY","BAHIA","SUBA"
"SE","SANTA ROSA DE LIMA","BAHIA","SUBA"
"SE","SANTANA DO SAO FRANCISCO","BAHIA","SUBA"
"SE","SANTO AMARO DAS BROTAS","BAHIA","SUBA"
"SE","SAO CRISTOVAO","BAHIA","SUBA"
"SE","SAO DOMINGOS","BAHIA","SUBA"
"SE","SAO FRANCISCO","BAHIA","SUBA"
"SE","SAO MIGUEL DO ALEIXO","BAHIA","SUBA"
"SE","SIMAO DIAS","BAHIA","SUBA"
"SE","SIRIRI","BAHIA","SUBA"
"SE","TELHA","BAHIA","SUBA"
"SE","TOBIAS BARRETO","BAHIA","SUBA"
"SE","TOMAR DO GERU","BAHIA","SUBA"
"SE","UMBAUBA","BAHIA","SUBA"
"SP","AGUAI","SÃO PAULO","SUSP"
"SP","AGUAS DA PRATA","SÃO PAULO","SUSP"
"SP","AGUAS DE LINDOIA","SÃO PAULO","SUSP"
"SP","AGUAS DE SANTA BARBARA","SÃO PAULO","SUSP"
"SP","AGUAS DE SAO PEDRO","SÃO PAULO","SUSP"
"SP","AGUDOS","SÃO PAULO","SUSP"
"SP","ALAMBARI","SÃO PAULO","SUSP"
"SP","ALTINOPOLIS","SÃO PAULO","SUSP"
"SP","ALUMINIO","SÃO PAULO","SUSP"
"SP","ALVARO DE CARVALHO","SÃO PAULO","SUSP"
"SP","ALVINLANDIA","SÃO PAULO","SUSP"
"SP","AMERICANA","SÃO PAULO","SUSP"
"SP","AMPARO","SÃO PAULO","SUSP"
"SP","ANGATUBA","SÃO PAULO","SUSP"
"SP","ANHEMBI","SÃO PAULO","SUSP"
"SP","APIAI","SÃO PAULO","SUSP"
"SP","ARACARIGUAMA","SÃO PAULO","SUSP"
"SP","ARACOIABA DA SERRA","SÃO PAULO","SUSP"
"SP","ARAMINA","SÃO PAULO","SUSP"
"SP","ARANDU","SÃO PAULO","SUSP"
"SP","AREALVA","SÃO PAULO","SUSP"
"SP","AREIOPOLIS","SÃO PAULO","SUSP"
"SP","ARTUR NOGUEIRA","SÃO PAULO","SUSP"
"SP","ARUJA","SÃO PAULO","SUSP"
"SP","ASSIS","SÃO PAULO","SUSP"
"SP","ATIBAIA","SÃO PAULO","SUSP"
"SP","AVAI","SÃO PAULO","SUSP"
"SP","AVARE","SÃO PAULO","SUSP"
"SP","BALBINOS","SÃO PAULO","SUSP"
"SP","BARAO DE ANTONINA","SÃO PAULO","SUSP"
"SP","BARIRI","SÃO PAULO","SUSP"
"SP","BARRA BONITA","SÃO PAULO","SUSP"
"SP","BARRA DO CHAPEU","SÃO PAULO","SUSP"
"SP","BARRA DO TURVO","SÃO PAULO","SUSP"
"SP","BARRETOS","SÃO PAULO","SUSP"
"SP","BARUERI","SÃO PAULO","SUSP"
"SP","BATATAIS","SÃO PAULO","SUSP"
"SP","BAURU","SÃO PAULO","SUSP"
"SP","BERNARDINO DE CAMPOS","SÃO PAULO","SUSP"
"SP","BERTIOGA","SÃO PAULO","SUSP"
"SP","BIRITIBA MIRIM","SÃO PAULO","SUSP"
"SP","BOCAINA","SÃO PAULO","SUSP"
"SP","BOFETE","SÃO PAULO","SUSP"
"SP","BOITUVA","SÃO PAULO","SUSP"
"SP","BOM JESUS DOS PERDOES","SÃO PAULO","SUSP"
"SP","BOM SUCESSO DE ITARARE","SÃO PAULO","SUSP"
"SP","BORACEIA","SÃO PAULO","SUSP"
"SP","BOREBI","SÃO PAULO","SUSP"
"SP","BOTUCATU","SÃO PAULO","SUSP"
"SP","BRAGANCA PAULISTA","SÃO PAULO","SUSP"
"SP","BRODOWSKI","SÃO PAULO","SUSP"
"SP","BURI","SÃO PAULO","SUSP"
"SP","BURITIZAL","SÃO PAULO","SUSP"
"SP","CABRALIA PAULISTA","SÃO PAULO","SUSP"
"SP","CABREUVA","SÃO PAULO","SUSP"
"SP","CACONDE","SÃO PAULO","SUSP"
"SP","CAFELANDIA","SÃO PAULO","SUSP"
"SP","CAIEIRAS","SÃO PAULO","SUSP"
"SP","CAJAMAR","SÃO PAULO","SUSP"
"SP","CAJATI","SÃO PAULO","SUSP"
"SP","CAJURU","SÃO PAULO","SUSP"
"SP","CAMPINA DO MONTE ALEGRE","SÃO PAULO","SUSP"
"SP","CAMPINAS","SÃO PAULO","SUSP"
"SP","CAMPO LIMPO PAULISTA","SÃO PAULO","SUSP"
"SP","CAMPOS NOVOS PAULISTA","SÃO PAULO","SUSP"
"SP","CANANEIA","SÃO PAULO","SUSP"
"SP","CANDIDO MOTA","SÃO PAULO","SUSP"
"SP","CANITAR","SÃO PAULO","SUSP"
"SP","CAPAO BONITO","SÃO PAULO","SUSP"
"SP","CAPELA DO ALTO","SÃO PAULO","SUSP"
"SP","CAPIVARI","SÃO PAULO","SUSP"
"SP","CARAGUATATUBA","SÃO PAULO","SUSP"
"SP","CARAPICUIBA","SÃO PAULO","SUSP"
"SP","CASA BRANCA","SÃO PAULO","SUSP"
"SP","CASSIA DOS COQUEIROS","SÃO PAULO","SUSP"
"SP","CERQUEIRA CESAR","SÃO PAULO","SUSP"
"SP","CERQUILHO","SÃO PAULO","SUSP"
"SP","CESARIO LANGE","SÃO PAULO","SUSP"
"SP","CHARQUEADA","SÃO PAULO","SUSP"
"SP","CHAVANTES","SÃO PAULO","SUSP"
"SP","COLINA","SÃO PAULO","SUSP"
"SP","COLOMBIA","SÃO PAULO","SUSP"
"SP","CONCHAL","SÃO PAULO","SUSP"
"SP","CONCHAS","SÃO PAULO","SUSP"
"SP","CORDEIROPOLIS","SÃO PAULO","SUSP"
"SP","CORONEL MACEDO","SÃO PAULO","SUSP"
"SP","COSMOPOLIS","SÃO PAULO","SUSP"
"SP","COTIA","SÃO PAULO","SUSP"
"SP","CRAVINHOS","SÃO PAULO","SUSP"
"SP","CRISTAIS PAULISTA","SÃO PAULO","SUSP"
"SP","CRUZALIA","SÃO PAULO","SUSP"
"SP","CUBATAO","SÃO PAULO","SUSP"
"SP","DIADEMA","SÃO PAULO","SUSP"
"SP","DIVINOLANDIA","SÃO PAULO","SUSP"
"SP","DOIS CORREGOS","SÃO PAULO","SUSP"
"SP","DUARTINA","SÃO PAULO","SUSP"
"SP","DUMONT","SÃO PAULO","SUSP"
"SP","ECHAPORA","SÃO PAULO","SUSP"
"SP","ELDORADO","SÃO PAULO","SUSP"
"SP","ELIAS FAUSTO","SÃO PAULO","SUSP"
"SP","EMBU DAS ARTES","SÃO PAULO","SUSP"
"SP","EMBU-GUACU","SÃO PAULO","SUSP"
"SP","ENGENHEIRO COELHO","SÃO PAULO","SUSP"
"SP","ESPIRITO SANTO DO PINHAL","SÃO PAULO","SUSP"
"SP","ESPIRITO SANTO DO TURVO","SÃO PAULO","SUSP"
"SP","ESTIVA GERBI","SÃO PAULO","SUSP"
"SP","FARTURA","SÃO PAULO","SUSP"
"SP","FERNAO","SÃO PAULO","SUSP"
"SP","FERRAZ DE VASCONCELOS","SÃO PAULO","SUSP"
"SP","FLORINEA","SÃO PAULO","SUSP"
"SP","FRANCA","SÃO PAULO","SUSP"
"SP","FRANCISCO MORATO","SÃO PAULO","SUSP"
"SP","FRANCO DA ROCHA","SÃO PAULO","SUSP"
"SP","GALIA","SÃO PAULO","SUSP"
"SP","GARCA","SÃO PAULO","SUSP"
"SP","GETULINA","SÃO PAULO","SUSP"
"SP","GUAIMBE","SÃO PAULO","SUSP"
"SP","GUAIRA","SÃO PAULO","SUSP"
"SP","GUAPIARA","SÃO PAULO","SUSP"
"SP","GUARA","SÃO PAULO","SUSP"
"SP","GUARANTA","SÃO PAULO","SUSP"
"SP","GUARAREMA","SÃO PAULO","SUSP"
"SP","GUAREI","SÃO PAULO","SUSP"
"SP","GUARUJA","SÃO PAULO","SUSP"
"SP","GUARULHOS","SÃO PAULO","SUSP"
"SP","HOLAMBRA","SÃO PAULO","SUSP"
"SP","HORTOLANDIA","SÃO PAULO","SUSP"
"SP","IACANGA","SÃO PAULO","SUSP"
"SP","IARAS","SÃO PAULO","SUSP"
"SP","IBIRAREMA","SÃO PAULO","SUSP"
"SP","IBITINGA","SÃO PAULO","SUSP"
"SP","IBIUNA","SÃO PAULO","SUSP"
"SP","IGARACU DO TIETE","SÃO PAULO","SUSP"
"SP","IGARAPAVA","SÃO PAULO","SUSP"
"SP","IGARATA","SÃO PAULO","SUSP"
"SP","IGUAPE","SÃO PAULO","SUSP"
"SP","ILHA COMPRIDA","SÃO PAULO","SUSP"
"SP","ILHABELA","SÃO PAULO","SUSP"
"SP","INDAIATUBA","SÃO PAULO","SUSP"
"SP","IPAUSSU","SÃO PAULO","SUSP"
"SP","IPERO","SÃO PAULO","SUSP"
"SP","IPORANGA","SÃO PAULO","SUSP"
"SP","IPUA","SÃO PAULO","SUSP"
"SP","IRACEMAPOLIS","SÃO PAULO","SUSP"
"SP","ITABERA","SÃO PAULO","SUSP"
"SP","ITAI","SÃO PAULO","SUSP"
"SP","ITAJU","SÃO PAULO","SUSP"
"SP","ITANHAEM","SÃO PAULO","SUSP"
"SP","ITAOCA","SÃO PAULO","SUSP"
"SP","ITAPECERICA DA SERRA","SÃO PAULO","SUSP"
"SP","ITAPETININGA","SÃO PAULO","SUSP"
"SP","ITAPEVA","SÃO PAULO","SUSP"
"SP","ITAPEVI","SÃO PAULO","SUSP"
"SP","ITAPIRA","SÃO PAULO","SUSP"
"SP","ITAPIRAPUA PAULISTA","SÃO PAULO","SUSP"
"SP","ITAPORANGA","SÃO PAULO","SUSP"
"SP","ITAPUI","SÃO PAULO","SUSP"
"SP","ITAQUAQUECETUBA","SÃO PAULO","SUSP"
"SP","ITARARE","SÃO PAULO","SUSP"
"SP","ITARIRI","SÃO PAULO","SUSP"
"SP","ITATIBA","SÃO PAULO","SUSP"
"SP","ITATINGA","SÃO PAULO","SUSP"
"SP","ITIRAPUA","SÃO PAULO","SUSP"
"SP","ITOBI","SÃO PAULO","SUSP"
"SP","ITU","SÃO PAULO","SUSP"
"SP","ITUPEVA","SÃO PAULO","SUSP"
"SP","ITUVERAVA","SÃO PAULO","SUSP"
"SP","JABORANDI","SÃO PAULO","SUSP"
"SP","JACUPIRANGA","SÃO PAULO","SUSP"
"SP","JAGUARIUNA","SÃO PAULO","SUSP"
"SP","JANDIRA","SÃO PAULO","SUSP"
"SP","JARDINOPOLIS","SÃO PAULO","SUSP"
"SP","JARINU","SÃO PAULO","SUSP"
"SP","JAU","SÃO PAULO","SUSP"
"SP","JERIQUARA","SÃO PAULO","SUSP"
"SP","JOANOPOLIS","SÃO PAULO","SUSP"
"SP","JULIO MESQUITA","SÃO PAULO","SUSP"
"SP","JUMIRIM","SÃO PAULO","SUSP"
"SP","JUNDIAI","SÃO PAULO","SUSP"
"SP","JUQUIA","SÃO PAULO","SUSP"
"SP","JUQUITIBA","SÃO PAULO","SUSP"
"SP","LARANJAL PAULISTA","SÃO PAULO","SUSP"
"SP","LENCOIS PAULISTA","SÃO PAULO","SUSP"
"SP","LIMEIRA","SÃO PAULO","SUSP"
"SP","LINDOIA","SÃO PAULO","SUSP"
"SP","LINS","SÃO PAULO","SUSP"
"SP","LOUVEIRA","SÃO PAULO","SUSP"
"SP","LUCIANOPOLIS","SÃO PAULO","SUSP"
"SP","LUPERCIO","SÃO PAULO","SUSP"
"SP","LUTECIA","SÃO PAULO","SUSP"
"SP","MACATUBA","SÃO PAULO","SUSP"
"SP","MAIRINQUE","SÃO PAULO","SUSP"
"SP","MAIRIPORA","SÃO PAULO","SUSP"
"SP","MANDURI","SÃO PAULO","SUSP"
"SP","MARACAI","SÃO PAULO","SUSP"
"SP","MARILIA","SÃO PAULO","SUSP"
"SP","MAUA","SÃO PAULO","SUSP"
"SP","MIGUELOPOLIS","SÃO PAULO","SUSP"
"SP","MINEIROS DO TIETE","SÃO PAULO","SUSP"
"SP","MIRACATU","SÃO PAULO","SUSP"
"SP","MOCOCA","SÃO PAULO","SUSP"
"SP","MOGI DAS CRUZES","SÃO PAULO","SUSP"
"SP","MOGI GUACU","SÃO PAULO","SUSP"
"SP","MOGI MIRIM","SÃO PAULO","SUSP"
"SP","MOMBUCA","SÃO PAULO","SUSP"
"SP","MONGAGUA","SÃO PAULO","SUSP"
"SP","MONTE ALEGRE DO SUL","SÃO PAULO","SUSP"
"SP","MONTE MOR","SÃO PAULO","SUSP"
"SP","MORRO AGUDO","SÃO PAULO","SUSP"
"SP","MORUNGABA","SÃO PAULO","SUSP"
"SP","MOTUCA","SÃO PAULO","SUSP"
"SP","NAZARE PAULISTA","SÃO PAULO","SUSP"
"SP","NOVA CAMPINA","SÃO PAULO","SUSP"
"SP","NOVA ODESSA","SÃO PAULO","SUSP"
"SP","NUPORANGA","SÃO PAULO","SUSP"
"SP","OCAUCU","SÃO PAULO","SUSP"
"SP","OLEO","SÃO PAULO","SUSP"
"SP","ORIENTE","SÃO PAULO","SUSP"
"SP","ORLANDIA","SÃO PAULO","SUSP"
"SP","OSASCO","SÃO PAULO","SUSP"
"SP","OSCAR BRESSANE","SÃO PAULO","SUSP"
"SP","OURINHOS","SÃO PAULO","SUSP"
"SP","PALMITAL","SÃO PAULO","SUSP"
"SP","PARAGUACU PAULISTA","SÃO PAULO","SUSP"
"SP","PARANAPANEMA","SÃO PAULO","SUSP"
"SP","PARDINHO","SÃO PAULO","SUSP"
"SP","PARIQUERA-ACU","SÃO PAULO","SUSP"
"SP","PATROCINIO PAULISTA","SÃO PAULO","SUSP"
"SP","PAULINIA","SÃO PAULO","SUSP"
"SP","PAULISTANIA","SÃO PAULO","SUSP"
"SP","PEDERNEIRAS","SÃO PAULO","SUSP"
"SP","PEDRA BELA","SÃO PAULO","SUSP"
"SP","PEDREGULHO","SÃO PAULO","SUSP"
"SP","PEDREIRA","SÃO PAULO","SUSP"
"SP","PEDRINHAS PAULISTA","SÃO PAULO","SUSP"
"SP","PEDRO DE TOLEDO","SÃO PAULO","SUSP"
"SP","PEREIRAS","SÃO PAULO","SUSP"
"SP","PERUIBE","SÃO PAULO","SUSP"
"SP","PIEDADE","SÃO PAULO","SUSP"
"SP","PILAR DO SUL","SÃO PAULO","SUSP"
"SP","PINHALZINHO","SÃO PAULO","SUSP"
"SP","PIRACAIA","SÃO PAULO","SUSP"
"SP","PIRACICABA","SÃO PAULO","SUSP"
"SP","PIRAJU","SÃO PAULO","SUSP"
"SP","PIRAJUI","SÃO PAULO","SUSP"
"SP","PIRAPORA DO BOM JESUS","SÃO PAULO","SUSP"
"SP","PIRASSUNUNGA","SÃO PAULO","SUSP"
"SP","PIRATININGA","SÃO PAULO","SUSP"
"SP","PITANGUEIRAS","SÃO PAULO","SUSP"
"SP","PLATINA","SÃO PAULO","SUSP"
"SP","POA","SÃO PAULO","SUSP"
"SP","POMPEIA","SÃO PAULO","SUSP"
"SP","PONGAI","SÃO PAULO","SUSP"
"SP","PONTAL","SÃO PAULO","SUSP"
"SP","PORANGABA","SÃO PAULO","SUSP"
"SP","PORTO FELIZ","SÃO PAULO","SUSP"
"SP","PORTO FERREIRA","SÃO PAULO","SUSP"
"SP","PRAIA GRANDE","SÃO PAULO","SUSP"
"SP","PRATANIA","SÃO PAULO","SUSP"
"SP","PRESIDENTE ALVES","SÃO PAULO","SUSP"
"SP","QUADRA","SÃO PAULO","SUSP"
"SP","RAFARD","SÃO PAULO","SUSP"
"SP","REGINOPOLIS","SÃO PAULO","SUSP"
"SP","REGISTRO","SÃO PAULO","SUSP"
"SP","RESTINGA","SÃO PAULO","SUSP"
"SP","RIBEIRA","SÃO PAULO","SUSP"
"SP","RIBEIRAO BRANCO","SÃO PAULO","SUSP"
"SP","RIBEIRAO CORRENTE","SÃO PAULO","SUSP"
"SP","RIBEIRAO DO SUL","SÃO PAULO","SUSP"
"SP","RIBEIRAO GRANDE","SÃO PAULO","SUSP"
"SP","RIBEIRAO PIRES","SÃO PAULO","SUSP"
"SP","RIBEIRAO PRETO","SÃO PAULO","SUSP"
"SP","RIFAINA","SÃO PAULO","SUSP"
"SP","RIO DAS PEDRAS","SÃO PAULO","SUSP"
"SP","RIO GRANDE DA SERRA","SÃO PAULO","SUSP"
"SP","RIVERSUL","SÃO PAULO","SUSP"
"SP","SABINO","SÃO PAULO","SUSP"
"SP","SALES OLIVEIRA","SÃO PAULO","SUSP"
"SP","SALESOPOLIS","SÃO PAULO","SUSP"
"SP","SALTINHO","SÃO PAULO","SUSP"
"SP","SALTO","SÃO PAULO","SUSP"
"SP","SALTO DE PIRAPORA","SÃO PAULO","SUSP"
"SP","SALTO GRANDE","SÃO PAULO","SUSP"
"SP","SANTA BARBARA D'OESTE","SÃO PAULO","SUSP"
"SP","SANTA BRANCA","SÃO PAULO","SUSP"
"SP","SANTA CRUZ DA ESPERANCA","SÃO PAULO","SUSP"
"SP","SANTA CRUZ DAS PALMEIRAS","SÃO PAULO","SUSP"
"SP","SANTA CRUZ DO RIO PARDO","SÃO PAULO","SUSP"
"SP","SANTA ISABEL","SÃO PAULO","SUSP"
"SP","SANTA RITA DO PASSA QUATRO","SÃO PAULO","SUSP"
"SP","SANTA ROSA DE VITERBO","SÃO PAULO","SUSP"
"SP","SANTANA DE PARNAIBA","SÃO PAULO","SUSP"
"SP","SANTO ANDRE","SÃO PAULO","SUSP"
"SP","SANTO ANTONIO DA ALEGRIA","SÃO PAULO","SUSP"
"SP","SANTO ANTONIO DE POSSE","SÃO PAULO","SUSP"
"SP","SANTO ANTONIO DO JARDIM","SÃO PAULO","SUSP"
"SP","SANTOS","SÃO PAULO","SUSP"
"SP","SAO BERNARDO DO CAMPO","SÃO PAULO","SUSP"
"SP","SAO CAETANO DO SUL","SÃO PAULO","SUSP"
"SP","SAO JOAO DA BOA VISTA","SÃO PAULO","SUSP"
"SP","SAO JOAQUIM DA BARRA","SÃO PAULO","SUSP"
"SP","SAO JOSE DA BELA VISTA","SÃO PAULO","SUSP"
"SP","SAO JOSE DO RIO PARDO","SÃO PAULO","SUSP"
"SP","SAO LOURENCO DA SERRA","SÃO PAULO","SUSP"
"SP","SAO MANUEL","SÃO PAULO","SUSP"
"SP","SAO MIGUEL ARCANJO","SÃO PAULO","SUSP"
"SP","SAO PAULO","SÃO PAULO","SUSP"
"SP","SAO PEDRO","SÃO PAULO","SUSP"
"SP","SAO PEDRO DO TURVO","SÃO PAULO","SUSP"
"SP","SAO ROQUE","SÃO PAULO","SUSP"
"SP","SAO SEBASTIAO","SÃO PAULO","SUSP"
"SP","SAO SEBASTIAO DA GRAMA","SÃO PAULO","SUSP"
"SP","SAO VICENTE","SÃO PAULO","SUSP"
"SP","SARAPUI","SÃO PAULO","SUSP"
"SP","SARUTAIA","SÃO PAULO","SUSP"
"SP","SERRA AZUL","SÃO PAULO","SUSP"
"SP","SERRA NEGRA","SÃO PAULO","SUSP"
"SP","SERRANA","SÃO PAULO","SUSP"
"SP","SERTAOZINHO","SÃO PAULO","SUSP"
"SP","SETE BARRAS","SÃO PAULO","SUSP"
"SP","SOCORRO","SÃO PAULO","SUSP"
"SP","SOROCABA","SÃO PAULO","SUSP"
"SP","SUMARE","SÃO PAULO","SUSP"
"SP","SUZANO","SÃO PAULO","SUSP"
"SP","TABOAO DA SERRA","SÃO PAULO","SUSP"
"SP","TAGUAI","SÃO PAULO","SUSP"
"SP","TAMBAU","SÃO PAULO","SUSP"
"SP","TAPIRAI","SÃO PAULO","SUSP"
"SP","TAPIRATIBA","SÃO PAULO","SUSP"
"SP","TAQUARITUBA","SÃO PAULO","SUSP"
"SP","TAQUARIVAI","SÃO PAULO","SUSP"
"SP","TARUMA","SÃO PAULO","SUSP"
"SP","TATUI","SÃO PAULO","SUSP"
"SP","TEJUPA","SÃO PAULO","SUSP"
"SP","TERRA ROXA","SÃO PAULO","SUSP"
"SP","TIETE","SÃO PAULO","SUSP"
"SP","TIMBURI","SÃO PAULO","SUSP"
"SP","TORRE DE PEDRA","SÃO PAULO","SUSP"
"SP","TUIUTI","SÃO PAULO","SUSP"
"SP","UBIRAJARA","SÃO PAULO","SUSP"
"SP","URU","SÃO PAULO","SUSP"
"SP","VALINHOS","SÃO PAULO","SUSP"
"SP","VARGEM","SÃO PAULO","SUSP"
"SP","VARGEM GRANDE DO SUL","SÃO PAULO","SUSP"
"SP","VARGEM GRANDE PAULISTA","SÃO PAULO","SUSP"
"SP","VARZEA PAULISTA","SÃO PAULO","SUSP"
"SP","VERA CRUZ","SÃO PAULO","SUSP"
"SP","VINHEDO","SÃO PAULO","SUSP"
"SP","VIRADOURO","SÃO PAULO","SUSP"
"SP","VOTORANTIM","SÃO PAULO","SUSP"
"TO","ABREULANDIA","BAHIA","SUBA"
"TO","AGUIARNOPOLIS","BAHIA","SUBA"
"TO","ALIANCA DO TOCANTINS","BAHIA","SUBA"
"TO","ALMAS","BAHIA","SUBA"
"TO","ALVORADA","BAHIA","SUBA"
"TO","ANANAS","BAHIA","SUBA"
"TO","ANGICO","BAHIA","SUBA"
"TO","APARECIDA DO RIO NEGRO","BAHIA","SUBA"
"TO","ARAGOMINAS","BAHIA","SUBA"
"TO","ARAGUACEMA","BAHIA","SUBA"
"TO","ARAGUACU","BAHIA","SUBA"
"TO","ARAGUAINA","BAHIA","SUBA"
"TO","ARAGUANA","BAHIA","SUBA"
"TO","ARAGUATINS","BAHIA","SUBA"
"TO","ARAPOEMA","BAHIA","SUBA"
"TO","ARRAIAS","BAHIA","SUBA"
"TO","AUGUSTINOPOLIS","BAHIA","SUBA"
"TO","AURORA DO TOCANTINS","BAHIA","SUBA"
"TO","AXIXA DO TOCANTINS","BAHIA","SUBA"
"TO","BABACULANDIA","BAHIA","SUBA"
"TO","BANDEIRANTES DO TOCANTINS","BAHIA","SUBA"
"TO","BARRA DO OURO","BAHIA","SUBA"
"TO","BARROLANDIA","BAHIA","SUBA"
"TO","BERNARDO SAYAO","BAHIA","SUBA"
"TO","BOM JESUS DO TOCANTINS","BAHIA","SUBA"
"TO","BRASILANDIA DO TOCANTINS","BAHIA","SUBA"
"TO","BREJINHO DE NAZARE","BAHIA","SUBA"
"TO","BURITI DO TOCANTINS","BAHIA","SUBA"
"TO","CACHOEIRINHA","BAHIA","SUBA"
"TO","CAMPOS LINDOS","BAHIA","SUBA"
"TO","CARIRI DO TOCANTINS","BAHIA","SUBA"
"TO","CARMOLANDIA","BAHIA","SUBA"
"TO","CARRASCO BONITO","BAHIA","SUBA"
"TO","CASEARA","BAHIA","SUBA"
"TO","CENTENARIO","BAHIA","SUBA"
"TO","CHAPADA DA NATIVIDADE","BAHIA","SUBA"
"TO","CHAPADA DE AREIA","BAHIA","SUBA"
"TO","COLINAS DO TOCANTINS","BAHIA","SUBA"
"TO","COLMEIA","BAHIA","SUBA"
"TO","COMBINADO","BAHIA","SUBA"
"TO","CONCEICAO DO TOCANTINS","BAHIA","SUBA"
"TO","COUTO DE MAGALHAES","BAHIA","SUBA"
"TO","CRISTALANDIA","BAHIA","SUBA"
"TO","CRIXAS DO TOCANTINS","BAHIA","SUBA"
"TO","DARCINOPOLIS","BAHIA","SUBA"
"TO","DIANOPOLIS","BAHIA","SUBA"
"TO","DIVINOPOLIS DO TOCANTINS","BAHIA","SUBA"
"TO","DOIS IRMAOS DO TOCANTINS","BAHIA","SUBA"
"TO","DUERE","BAHIA","SUBA"
"TO","ESPERANTINA","BAHIA","SUBA"
